nquest,ar,af,w,bollette,cn,cd,c,ncomp,acom5,pesofit,y,cly,nfigli,figli_etamedia,nfigli_maschi,singleparent,singlemom,madre_lavora,padre_lavora,padre_eta,madre_eta,macroarea,madre_laurea,padre_laurea,padre_servizi,padre_industria,madre_servizi,madre_industria
919871,70300,6000,75800,1280,16200,1590,17790,1,4,.44836473,17421.992,3,0,,0,1,0,,1,42,,centro,,0,1,0,,
919920,3500,8500,12000,,24600,9000,33600,1,3,.29039696,20531.154,4,0,,0,1,0,,1,49,,centro,,0,0,1,,
919922,2000,0,2000,,15600,0,15600,1,3,.16757306,18200,4,0,,0,1,1,1,,,57,centro,0,,,,1,0
919923,2000,0,2000,1500,15000,0,15000,1,3,.16757306,17000,3,0,,0,1,1,1,,,56,centro,0,,,,1,0
919930,1000,0,1000,,15900,0,15900,1,3,.37583429,19600,4,0,,0,1,1,1,,,25,centro,0,,,,1,0
919940,150000,0,150000,,16400,0,16400,3,3,.23460145,18400,4,1,28,0,0,,0,0,55,54,centro,0,0,,,,
919953,180000,4940.2476,184940.25,,23800,0,23800,2,3,.17400078,31818.107,7,0,,0,0,,0,1,61,60,centro,0,0,1,0,,
919955,252000,39278.191,291278.19,3600,38400,0,38400,5,3,.48205918,66543.969,10,3,7.3333335,1,0,,1,1,46,39,centro,0,1,0,1,1,0
919957,181000,540.85785,61540.859,,21500,0,21500,2,3,.255858,23045.768,5,0,,0,1,0,,1,45,,centro,,0,1,0,,
919958,181000,11296.582,192296.58,1500,18800,0,18800,1,3,.3128584,34641.406,7,0,,0,1,0,,1,48,,centro,,0,1,0,,
919972,201000,2827.8228,203827.83,,66400,0,66400,5,3,.32504997,53010.363,9,3,17.333334,1,0,,1,1,51,49,centro,0,0,1,0,1,0
919979,162000,13000,175000,4600,44400,0,44400,3,4,.26457247,58247.648,10,1,28,1,0,,0,0,60,63,centro,0,0,,,,
919987,72000,7000,79000,1600,15600,400,16000,1,4,.20892031,20825.656,4,0,,0,1,1,1,,,64,centro,0,,,,1,0
919997,302000,45000,341000,2780,18000,12000,30000,4,4,.3412559,36180.938,8,2,17.5,0,0,,0,1,50,50,centro,0,0,1,0,,
920010,251000,0,251000,2600,26400,400,26800,6,4,.57030624,33200,7,5,9,3,1,0,,1,48,,centro,,0,1,0,,
920013,200,0,200,,12400,0,12400,1,4,.1940046,17500,3,0,,0,1,0,,1,59,,centro,,0,0,1,,
920022,153000,35000,188000,,18400,0,18400,3,1,2.4472549,32228.285,7,2,26,2,1,1,0,,,57,centro,0,,,,,
920024,80200,2000,82200,,10520,0,10520,3,1,1.7684251,12607.33,2,0,,0,0,,1,0,53,59,centro,1,0,,,1,0
920032,105000,30000,135000,,18000,0,18000,2,1,2.4817686,30809.959,7,1,40,1,1,1,0,,,63,centro,0,,,,,
920041,105000,51497.367,156497.38,500,20400,0,20400,3,1,1.9211663,27068.752,6,1,26,0,0,,0,0,62,60,centro,0,0,,,,
920045,82000,5000,87000,,16960,0,16960,1,1,2.7589936,21668.326,5,0,,0,1,1,1,,,47,centro,0,,,,1,0
920148,200,0,200,,9800,0,9800,2,3,2.546736,20800,4,1,8,0,1,1,1,,,41,centro,0,,,,1,0
920151,300400,0,300400,200,13200,0,13200,2,3,2.7627907,13200,2,0,,0,0,,0,1,36,39,centro,0,0,1,0,,
920155,200300,0,200300,100,10800,0,10800,2,3,2.9443371,21000,4,1,1,1,1,1,1,,,34,centro,0,,,,0,1
920187,3500,4900,8400,,15800,0,15800,1,3,1.6111366,16017.96,3,0,,0,1,0,,1,39,,centro,,0,1,0,,
920191,0,10138.935,10138.935,,21900,0,21900,2,3,1.8494434,23837.162,5,1,4,0,1,1,1,,,33,centro,1,,,,1,0
920197,250000,5140.7417,255140.73,,21100,2500,23600,2,3,.88583469,22618.842,5,0,,0,1,1,1,,,47,centro,0,,,,0,1
920199,97000,12000,109000,,30900,0,30900,1,3,1.0993063,29243.982,6,0,,0,1,0,,1,49,,centro,,1,1,0,,
920213,102000,3500,105500,,19400,0,19400,1,4,.68562168,27012.828,6,0,,0,1,0,,1,51,,centro,,0,0,1,,
920215,2000,0,2000,1800,18000,0,18000,2,4,1.6187564,24000,5,0,,0,0,,1,1,50,40,centro,0,0,0,1,1,0
920218,2000,0,2000,,23600,0,23600,2,4,.71161389,18000,3,0,,0,0,,0,1,58,55,centro,0,0,0,1,,
920222,5000,0,5000,2200,25800,0,25800,3,4,1.9030473,29600,7,2,10,1,1,1,1,,,42,centro,0,,,,1,0
920225,142000,1000,116560.13,1200,22800,0,22800,1,4,1.2795022,28539.037,6,0,,0,1,0,,1,44,,centro,,0,1,0,,
920226,381500,500,382000,3000,57500,0,57500,3,4,1.0324308,65901.836,10,1,33,1,0,,1,1,60,54,centro,0,0,1,0,1,0
920238,3000,500,3500,,15900,0,15900,1,4,2.0194042,17001.832,3,0,,0,1,1,1,,,37,centro,0,,,,1,0
920239,0,0,0,,15900,0,15900,1,4,1.8752303,19300,4,0,,0,1,0,,1,39,,centro,,0,0,1,,
920243,132500,5500,138000,2200,24600,0,24600,1,4,1.2795022,30120.158,7,0,,0,1,0,,1,46,,centro,,0,0,1,,
920246,628000,6330.7056,634330.69,,28400,0,28400,2,3,.23282933,25223.203,6,0,,0,0,,0,1,57,55,centro,0,0,0,1,,
920279,2000,6613.2783,8613.2783,,17700,0,17700,1,3,.45081973,14024.239,2,0,,0,1,1,1,,,41,centro,1,,,,1,0
920289,2400,2769.5613,5169.5615,1500,14400,0,14400,1,3,.2415719,15010.151,3,0,,0,1,1,1,,,58,centro,0,,,,1,0
920290,3500,1287.2822,4787.2822,700,13200,0,13200,1,3,.54179955,15004.718,3,0,,0,1,1,1,,,30,centro,0,,,,1,0
920294,63000,3160.0415,66160.039,,17600,1500,19100,1,3,.23367636,22411.582,5,0,,0,1,1,1,,,51,centro,0,,,,1,0
920297,182000,25000,207000,,25400,1500,26900,1,3,.21699321,33286.918,7,0,,0,1,0,,1,53,,centro,,0,1,0,,
920303,500,3000,3500,,16500,0,16500,1,3,.59349382,19010.996,4,0,,0,1,0,,1,37,,centro,,0,1,0,,
920305,255000,0,253200,,20000,0,20000,2,3,.40709719,18900,4,1,31,0,1,1,0,,,57,centro,0,,,,,
920308,385000,20000,405000,3000,31450,0,31450,3,3,.29592305,48023.305,9,1,22,1,0,,1,1,54,54,centro,0,0,1,0,1,0
920310,2000,3500,5500,2000,15000,0,15000,2,3,.4614872,18012.828,4,1,25,1,1,1,1,,,50,centro,0,,,,1,0
920312,5000,5000,10000,,24300,2500,26800,4,3,.36782426,37018.328,8,2,14.5,2,0,,1,1,43,42,centro,0,0,1,0,1,0
920315,226000,7000,233000,2200,25200,800,26000,3,3,.56278574,36225.656,8,1,8,1,0,,0,1,44,39,centro,0,0,0,1,,
920317,1000,7500,8500,,19200,0,19200,1,3,.40495116,21427.49,5,0,,0,1,0,,1,43,,centro,,0,0,1,,
920327,0,0,0,1500,16200,0,16200,1,3,.59349382,19600,4,0,,0,1,0,,1,34,,centro,,0,1,0,,
920332,2000,0,2000,1600,16800,0,16800,2,3,.68127888,13000,2,1,1,0,1,1,1,,,38,centro,0,,,,1,0
920333,210000,8000,78000,,28400,0,28400,3,3,.50863552,52287.402,9,1,6,0,0,,1,1,41,41,centro,1,0,1,0,1,0
920353,101000,0,101000,3100,14400,0,14400,2,3,.31397638,21200,4,1,34,1,1,1,1,,,52,centro,0,,,,1,0
920354,150100,3000,153100,1800,14400,400,14800,1,3,.3241289,24010.996,5,0,,0,1,0,,1,50,,centro,,0,1,0,,
920358,122000,3000,125000,2000,16800,400,17200,3,3,.29219842,37010.996,8,1,21,1,0,,1,1,54,49,centro,0,0,1,0,1,0
920360,371000,6000,373600,4200,36000,11450,47450,4,3,.37149256,48621.992,9,2,13.5,0,0,,0,1,50,49,centro,1,1,1,0,,
920361,30300,7000,37300,1900,18000,0,18000,1,3,.47504127,26225.656,6,0,,0,1,0,,1,40,,centro,,1,1,0,,
920362,500,0,500,1700,13032,0,13032,3,3,.35397208,22760,5,1,21,1,0,,1,1,44,43,centro,0,0,1,0,1,0
920371,100,0,100,,18800,0,18800,4,3,.42265794,12000,2,2,12,1,0,,0,1,39,26,centro,0,0,0,1,,
920375,482000,157000,429000,1800,28800,5000,33800,1,3,.3241289,36628.32,8,0,,0,1,0,,1,48,,centro,,0,1,0,,
920377,50,0,50,900,10800,0,10800,1,3,.47504127,10800,2,0,,0,1,0,,1,32,,centro,,0,0,1,,
920390,200,5119.8662,3319.8662,,14000,0,14000,3,4,.34872389,18218.766,4,1,21,1,0,,0,1,59,58,centro,0,0,1,0,,
920395,200120,2495.8611,137615.86,800,27600,0,27600,3,4,.38206071,27761.115,6,1,19,0,0,,0,1,58,50,centro,0,0,0,1,,
920397,350200,10357.228,360557.22,,25960,0,25960,2,4,.44157907,31637.963,7,1,16,1,1,1,1,,,47,centro,0,,,,1,0
920398,250200,16449.738,266649.75,,21300,0,21300,4,4,.41233101,33860.293,7,2,13.5,0,0,,1,1,57,59,centro,0,0,1,0,1,0
920400,100100,60000,160100,,25300,0,25300,1,4,.25571078,24419.916,5,0,,0,1,0,,1,59,,centro,,0,1,0,,
920402,0,8952.1143,6952.1147,,24900,0,24900,2,4,.37062982,23832.813,5,0,,0,0,,0,1,48,51,centro,0,0,0,1,,
920407,100,223.65428,-2676.3457,,12500,0,12500,1,4,.51389474,17600.82,3,0,,0,1,1,1,,,49,centro,0,,,,1,0
920447,205000,33000,238000,,26000,0,26000,1,5,2.5840611,30620.955,7,0,,0,1,1,1,,,55,centro,0,,,,1,0
920449,185000,36767.586,221767.58,1400,20400,2500,22900,1,5,4.8223557,27534.764,6,0,,0,1,1,1,,,48,centro,0,,,,1,0
920515,113000,0,97000,1800,19200,0,19200,3,5,3.6133542,40500,8,1,35,1,0,,0,1,60,59,centro,0,0,1,0,,
920539,355000,1500,356500,3500,29150,500,29650,2,5,2.4905429,42555.496,8,0,,0,0,,1,1,58,56,centro,0,0,1,0,1,0
920569,274000,30000,234000,,25050,0,25050,3,5,5.7403054,34089,7,1,22,0,0,,0,1,37,45,centro,0,0,1,0,,
920579,303000,33000,336000,,34800,2000,36800,2,5,5.6654067,64911.527,10,0,,0,0,,1,1,49,38,centro,1,1,1,0,1,0
920600,260300,75000,335300,500,30000,-6800,23200,4,5,5.8616371,74574.898,10,2,5,0,0,,1,1,48,44,centro,1,1,1,0,1,0
920617,375500,70000,445500,3000,21600,700,22300,1,5,5.8616371,40847.145,8,0,,0,1,0,,1,32,,centro,,0,1,0,,
920630,208000,14116.318,104116.32,,24800,250,25050,1,5,5.8616371,28370.695,6,0,,0,1,1,1,,,35,centro,0,,,,1,0
920647,353000,2000,85000,,56800,350,57150,4,5,5.8616371,61869.344,10,2,1,0,0,,1,1,37,36,centro,1,1,1,0,1,0
920654,200,2000,2200,,20100,0,20100,1,5,4.8223557,15007.33,3,0,,0,1,1,1,,,49,centro,0,,,,1,0
920660,305000,400510.22,705510.19,1500,40200,2620,42820,2,5,5.8616371,68667.984,10,1,7,0,1,1,1,,,44,centro,1,,,,1,0
920669,352000,2000,354000,2000,25200,700,25900,3,5,5.2355347,26807.33,6,2,15,1,1,1,1,,,42,centro,0,,,,1,0
920682,5000,17591.037,13691.037,,22300,1200,23500,1,5,5.8616371,19064.477,4,0,,0,1,1,1,,,37,centro,1,,,,1,0
920688,183000,2000,105000,,35890,500,36390,4,5,5.8616371,52730.52,9,2,3,1,0,,1,1,39,33,centro,1,1,1,0,1,0
920689,0,1000,1000,,18600,0,18600,1,5,5.8616371,7003.665,1,0,,0,1,0,,1,33,,centro,,0,0,1,,
920693,3000,10016.461,3016.4614,,18100,250,18350,1,5,5.8616371,21036.713,4,0,,0,1,1,1,,,31,centro,0,,,,1,0
920709,7000,36434.004,43434.004,,36500,3000,39500,2,5,5.8616371,37133.539,8,0,,0,0,,1,1,32,29,centro,0,0,1,0,1,0
920710,200,1000,-18800,,23700,0,23700,1,5,4.4780674,24603.666,5,0,,0,1,0,,1,45,,centro,,0,1,0,,
920715,300300,3000,303300,,28900,0,28900,1,5,5.3817849,27610.996,6,0,,0,1,0,,1,27,,centro,,0,1,0,,
920716,100,0,100,1300,14400,0,14400,1,5,5.7955542,11000,2,0,,0,1,1,1,,,30,centro,1,,,,1,0
920733,166000,3000,161000,3500,44400,0,44400,3,4,.28517675,68910.992,10,1,35,0,0,,0,1,64,65,centro,0,0,1,0,,
920738,121000,7000,128000,,20450,400,20850,1,4,.19894589,28025.656,6,0,,0,1,1,1,,,59,centro,1,,,,1,0
920743,172000,15000,186400,,31300,800,32100,4,4,.27511182,35754.98,7,2,17.5,1,0,,1,1,61,50,centro,0,0,1,0,1,0
920745,0,0,0,1700,13200,0,13200,2,4,.29209659,28600,6,1,25,1,1,1,1,,,54,centro,0,,,,1,0
920749,1000,0,-6000,1800,26400,0,26400,4,4,.5015561,33120,7,2,6,2,0,,1,1,36,46,centro,0,0,1,0,1,0
920752,200,0,200,,17740,0,17740,2,4,.29209659,14300,2,1,23,1,1,1,1,,,53,centro,0,,,,1,0
920796,253000,3100.4963,256100.5,3200,27600,0,27600,2,4,.65849721,42911.363,8,1,26,1,1,0,,0,58,,centro,,0,,,,
920801,220500,0,220500,,14500,0,14500,1,4,.80568761,16000,3,0,,0,1,0,,1,49,,centro,,0,1,0,,
920809,200500,0,200500,,13300,0,13300,1,4,.80568761,27200,6,0,,0,1,0,,1,47,,centro,,0,1,0,,
920812,221500,0,221500,50,9600,0,9600,1,4,.46492064,6500,1,0,,0,1,1,1,,,52,centro,0,,,,1,0
920815,180500,0,180500,200,12000,0,12000,1,4,.43172798,14000,2,0,,0,1,0,,1,64,,centro,,0,0,1,,
920816,150000,0,150000,150,9600,0,9600,1,4,.96828318,12200,2,0,,0,1,0,,1,30,,centro,,0,1,0,,
920817,1000,0,1000,,11800,0,11800,1,4,1.2715952,16800,3,0,,0,1,1,1,,,35,centro,0,,,,0,1
920818,700200,0,700200,,15100,0,15100,1,3,.49377608,30000,7,0,,0,1,1,1,,,35,centro,0,,,,1,0
920819,0,0,0,500,4800,0,4800,1,4,.96828318,8000,1,0,,0,1,0,,1,30,,centro,,0,0,1,,
920822,115000,0,115000,5000,26400,0,26400,6,3,.34197903,39800,8,4,23,3,0,,0,1,54,52,centro,0,0,1,0,,
920827,525500,0,523754.19,,34900,0,34900,4,3,.24394077,37200,8,2,20.5,1,0,,0,1,55,52,centro,0,0,0,1,,
920829,98000,500,98500,2600,25200,0,25200,4,3,.32023713,28501.832,6,2,13.5,0,0,,1,1,46,51,centro,0,0,0,1,1,0
920839,158700,2000,150200,3200,37200,5500,42700,4,3,.46627036,48544.188,9,2,6,2,0,,1,1,42,39,centro,1,0,1,0,1,0
920840,121000,1000,80000,,17000,6000,23000,2,3,.32212374,37051.09,8,1,38,0,1,1,0,,,63,centro,0,,,,,
920842,253500,5500,67000,,20900,0,20900,4,3,.4200618,27979.814,6,2,6,1,0,,0,1,55,33,centro,1,1,1,0,,
920845,3500,1000,4500,,15900,550,16450,1,3,.345061,16503.666,3,0,,0,1,1,1,,,47,centro,0,,,,1,0
920847,2000,1500,3500,,18300,0,18300,2,3,.43283504,16205.498,3,1,7,1,1,1,1,,,47,centro,0,,,,1,0
920849,2000,0,2000,,11000,0,11000,1,3,.18490106,10800,2,0,,0,1,1,1,,,57,centro,0,,,,1,0
920858,5500,6500,12000,1800,12000,1100,13100,1,3,.18490106,15623.824,3,0,,0,1,1,1,,,56,centro,0,,,,1,0
920864,5000,2200,7200,,18800,0,18800,1,3,.18490106,16258.063,3,0,,0,1,1,1,,,55,centro,0,,,,1,0
920867,1000,1328.2177,2328.2178,150,16800,0,16800,4,3,.67159534,22204.869,5,2,4.5,2,0,,1,1,26,26,centro,0,0,1,0,0,1
920869,452000,3236.2808,455236.28,300,24000,0,24000,2,3,.35664931,41411.863,8,0,,0,0,,1,1,54,49,centro,0,0,1,0,1,0
920875,2000,0,2000,60,7440,0,7440,1,3,.24607646,6000,1,0,,0,1,0,,1,56,,centro,,0,0,1,,
920916,182000,3000,174500,2500,26400,0,26400,3,4,.63532406,32410.996,7,1,24,0,0,,0,1,50,50,centro,0,0,1,0,,
920925,150100,0,105100,1440,25700,0,25700,5,4,.53630728,36166.594,8,3,20.666666,2,0,,0,1,52,50,centro,0,0,1,0,,
920933,251000,24000,275000,,25700,600,26300,1,4,.56692314,36381.684,8,0,,0,1,0,,1,43,,centro,,1,1,0,,
920935,182000,4000,186000,2200,18000,1200,19200,3,4,.88880372,28014.66,6,1,0,1,0,,0,1,39,36,centro,0,0,0,1,,
920937,152000,26000,178000,2500,19200,0,19200,2,4,.44031048,38995.297,8,1,41,1,1,1,0,,,60,centro,0,,,,,
920938,202000,27000,229000,,33300,600,33900,4,4,.84056896,59498.961,10,2,8,1,0,,1,1,45,40,centro,0,1,1,0,1,0
920942,181500,4500,6000,1900,20600,600,21200,3,4,.80839437,38791.172,8,1,4,0,0,,1,1,30,28,centro,0,0,1,0,1,0
920946,252000,80000,332000,2000,30000,18000,48000,1,4,.56692314,31493.223,7,0,,0,1,0,,1,50,,centro,,0,1,0,,
920948,500,7000,7500,,24900,300,25200,1,4,.89475971,27425.656,6,0,,0,1,1,1,,,35,centro,1,,,,1,0
920949,151000,27500,178500,,22500,800,23300,2,4,.44029018,29300.795,6,0,,0,0,,0,1,51,46,centro,0,0,0,1,,
920951,683000,78000,761000,3000,38400,1200,39600,2,4,.44029018,53070.184,9,0,,0,0,,0,1,54,43,centro,0,0,0,1,,
920953,251000,3000,254000,,23000,400,23400,2,4,.79493868,24610.996,5,1,6,0,1,1,1,,,41,centro,0,,,,1,0
920955,200,0,200,1600,18000,300,18300,1,4,.89475971,18000,3,0,,0,1,1,1,,,36,centro,0,,,,1,0
920988,0,0,0,0,4200,0,4200,1,4,.34161124,6200,1,0,,0,1,1,1,,,58,centro,0,,,,1,0
921004,200000,0,200000,,41000,0,41000,2,4,.71409172,37100,8,0,,0,1,0,,1,31,,centro,,0,1,0,,
921005,170500,0,158500,,49600,0,49600,3,4,.8558526,45000,9,1,6,1,0,,1,1,45,44,centro,1,0,0,1,0,1
921009,304000,35000,337000,,46200,4000,50200,3,4,.44019532,38628.285,8,1,20,1,0,,1,1,61,56,centro,0,0,1,0,1,0
921047,111000,15000,126000,2500,21600,500,22100,4,1,4.4705429,23854.979,5,2,19.5,2,0,,0,1,60,49,centro,0,0,0,1,,
921101,4000,23586.006,27586.006,,20000,0,20000,4,3,.3352541,21486.449,5,2,19,2,0,,0,1,43,45,centro,0,0,0,1,,
921147,15200,0,15200,,9700,0,9700,2,3,.64417362,3600,1,0,,0,0,,0,1,69,61,centro,0,0,1,0,,
921151,240400,0,240400,100,9600,0,9600,1,3,1.1080253,16000,3,0,,0,1,0,,1,50,,centro,,0,1,0,,
921177,210400,0,210400,100,10800,0,10800,1,3,1.6239148,14000,2,0,,0,1,0,,1,36,,centro,,0,1,0,,
921227,295000,24863.619,319863.63,,31400,0,31400,3,4,.24644031,49091.133,9,1,29,1,0,,1,0,66,59,sud,0,1,,,1,0
921234,193000,11739.745,204739.75,,29800,0,29800,6,4,.28724793,49643.031,9,4,17.5,3,0,,1,1,47,50,sud,0,0,1,0,1,0
921235,2000,23800,25800,350,11040,0,11040,2,4,.18186854,29007.234,6,0,,0,0,,0,1,60,59,sud,0,0,0,1,,
921239,1000,3073.7632,4073.7632,,18580,0,18580,1,4,.32700485,19811.266,4,0,,0,1,0,,1,41,,sud,,0,1,0,,
921240,306000,244035.58,550035.56,1850,44400,0,44400,3,4,.24644031,40394.461,8,1,29,1,0,,0,0,66,60,sud,0,0,,,,
921244,0,180.77574,180.77574,,9840,0,9840,3,4,.40339291,11260.662,2,1,31,0,1,1,1,,,57,sud,0,,,,1,0
921254,151000,234.96112,151234.97,3000,6600,0,6600,2,4,.18186854,19000.861,4,0,,0,0,,0,1,53,56,sud,0,0,0,1,,
921255,602000,459.50479,602459.5,,15660,0,15660,5,4,.29782113,21401.684,5,3,17.666666,2,0,,0,1,51,51,sud,0,0,0,1,,
921269,1000,1273.1759,2273.176,,10960,70,11030,1,4,.51610303,10004.667,1,0,,0,1,1,1,,,37,sud,0,,,,1,0
921273,100000,7401.8291,107401.83,,19400,0,19400,5,3,1.2345136,23627.129,5,3,22.333334,1,0,,0,1,53,49,sud,0,0,0,1,,
921275,330000,30000,356500,3000,45650,4000,49650,4,3,1.1417305,55759.957,9,2,19,1,0,,1,1,54,42,sud,0,0,1,0,1,0
921321,75000,0,75000,1700,12100,0,12100,3,1,1.9207511,13700,2,1,27,0,0,,1,0,58,57,sud,0,0,,,1,0
921334,212000,9145.0293,221145.03,,36700,0,36700,5,1,2.6070991,51933.52,9,0,,0,1,0,,1,37,,sud,,0,0,1,,
921364,500,0,-500,1000,6840,0,6840,2,4,.29806191,7000,1,0,,0,0,,1,0,54,47,sud,0,0,,,1,0
921387,152000,1620.7023,151620.7,,22960,80,23040,2,4,.32597288,20925.939,4,1,29,0,1,0,,1,55,,sud,,0,1,0,,
921391,150000,1538.2228,151538.22,3500,24000,300,24300,4,4,.36174569,27005.639,6,2,18,0,0,,0,1,50,45,sud,0,0,1,0,,
921411,203000,0,203000,550,18000,0,18000,3,5,.83652866,19000,4,2,20,0,1,1,1,,,50,sud,0,,,,1,0
921424,200,0,200,400,14400,0,14400,1,4,.19151241,12000,2,0,,0,1,0,,1,58,,sud,,0,0,1,,
921432,300300,1862.673,302162.69,500,24000,0,24000,4,4,.56879461,27006.828,6,2,10.5,2,0,,0,1,40,39,sud,0,0,1,0,,
921452,100,3500,3600,,16440,800,17240,1,4,.68250507,16845.498,3,0,,0,1,0,,1,37,,sud,,0,1,0,,
921473,140250,0,140250,,17020,0,17020,4,4,.37160262,23900,5,2,18,1,0,,0,1,51,41,sud,0,0,0,1,,
921543,181500,0,181500,,15950,0,15950,3,3,.18510155,18500,4,1,28,1,0,,0,1,57,56,sud,0,0,0,1,,
921561,303000,1935.229,304935.22,500,30000,0,30000,4,3,.19257805,32007.094,7,2,22,1,0,,1,1,56,52,sud,1,0,1,0,1,0
921569,120100,0,120100,,13600,0,13600,5,3,.27032018,17000,3,3,13.666667,1,0,,0,1,47,43,sud,0,0,1,0,,
921594,199750,5799.9492,205549.95,1800,19050,0,19050,2,4,.39049128,23021.258,5,0,,0,1,1,1,,,46,sud,0,,,,1,0
921603,169000,9664.1904,178664.19,1400,20500,3000,23500,1,4,.46063426,7135.4219,1,0,,0,1,0,,1,50,,sud,,0,0,1,,
921623,125000,19000,64000,1200,15669.6,3000,18669.6,3,4,.68422085,25372.43,6,1,4,1,0,,0,1,34,30,sud,0,0,1,0,,
921636,402000,8717.4951,409717.5,500,28800,600,29400,3,4,.40496221,32433.773,7,1,27,1,0,,0,1,52,50,sud,0,0,1,0,,
921668,150,0,-3850,,6800,-1500,5300,1,4,.44921517,7800,1,0,,0,1,0,,1,43,,sud,,0,0,1,,
921680,120000,0,42000,3600,15600,0,15600,2,4,.54469436,20142.359,4,0,,0,1,1,1,,,44,sud,0,,,,1,0
921687,320000,65317.875,385317.88,,26100,2000,28100,4,4,.48916447,38839.41,8,2,21.5,1,0,,0,1,57,55,sud,0,0,1,0,,
921694,1000,0,1000,,30100,3000,33100,4,4,.57166374,17000,3,2,20,1,0,,0,1,55,49,sud,0,0,0,1,,
921704,140000,13948.958,88948.961,1200,21600,850,22450,2,4,.9773975,39803.094,8,0,,0,0,,1,1,40,38,sud,0,0,1,0,1,0
921717,184000,17041.203,161041.2,1300,25200,380,25580,1,4,.77220654,27079.055,6,0,,0,1,0,,1,30,,sud,,1,1,0,,
921718,110000,24516.014,134516.02,,18600,2500,21100,1,4,.37077454,23889.857,5,0,,0,1,1,1,,,51,sud,0,,,,1,0
921721,132000,0,132000,,14100,0,14100,5,2,2.1248021,19200,4,4,16.5,3,1,0,,1,51,,sud,,0,0,1,,
921723,2000,1000,3000,900,14400,0,14400,2,2,1.8675178,15003.665,3,0,,0,0,,0,1,54,48,sud,0,0,1,0,,
921733,1000,0,1000,200,11400,0,11400,2,2,1.3373754,12000,2,0,,0,0,,0,1,60,60,sud,0,0,0,1,,
921750,152000,0,152000,,15500,0,15500,1,2,1.2885268,17800,3,0,,0,1,0,,1,63,,sud,,0,0,1,,
921752,174000,0,174000,,18800,0,18800,3,2,1.7572199,28700,6,1,26,1,0,,1,1,55,52,sud,0,0,0,1,0,1
921755,1000,0,1000,300,9600,0,9600,1,2,1.3875929,10000,1,0,,0,1,1,1,,,64,sud,0,,,,1,0
921761,1000,0,1000,,12160,0,12160,4,2,3.5811126,10000,1,2,5.5,1,0,,0,1,27,24,sud,0,0,0,1,,
921766,100,0,100,,11300,0,11300,1,4,.19154125,15600,3,0,,0,1,0,,1,59,,sud,,0,0,1,,
921777,302500,0,182500,4000,18400,0,18400,4,4,.3534297,28249.785,6,2,24,1,0,,0,1,54,50,sud,0,0,1,0,,
921784,3000,1903.4277,4903.4277,250,11400,0,11400,2,4,.19880268,16006.977,3,0,,0,0,,0,1,60,58,sud,0,0,1,0,,
921800,194000,0,194000,,13550,0,13550,3,4,.26121312,18400,4,1,26,1,0,,0,1,57,54,sud,0,0,0,1,,
921806,200,0,200,,8710,0,8710,2,1,1.133303,11050,2,1,23,1,1,1,1,,,53,nord,0,,,,1,0
921810,3000,0,3000,300,12600,0,12600,1,4,.19154125,12000,2,0,,0,1,0,,1,52,,sud,,0,0,1,,
921863,0,15196.907,15196.907,600,20400,0,20400,1,5,.78702146,14955.701,3,0,,0,1,0,,1,50,,sud,,0,1,0,,
921887,5000,49493.438,54493.438,,32900,0,32900,4,5,1.0636219,28181.408,6,2,10.5,1,0,,0,1,46,43,sud,0,0,1,0,,
921926,170250,37000,207250,,27100,0,27100,3,5,.63504797,36029.332,8,1,32,1,0,,1,1,61,58,sud,0,0,0,1,1,0
921928,0,0,0,,11800,0,11800,5,5,.83183718,16180,3,1,31,0,0,,0,0,61,55,sud,0,0,,,,
921955,251000,0,251000,1200,12000,0,12000,5,5,.93610877,13280,2,4,24.75,1,1,1,0,,,48,sud,0,,,,,
921960,180350,55000,235350,3500,20400,0,20400,4,5,.68049639,34216.449,7,2,25,0,0,,0,1,60,57,sud,0,0,1,0,,
921978,1000,0,1000,,41000,0,41000,4,5,.76335502,27800,6,2,26,2,0,,0,1,55,50,sud,0,0,0,1,,
921985,210000,157713.3,367713.31,1500,25200,4000,29200,3,5,.74787587,53078.063,9,1,20,1,0,,1,1,50,48,sud,0,0,1,0,1,0
921987,90000,31648.826,39648.824,,31300,800,32100,2,5,1.2160834,37780.02,8,1,2,0,1,1,1,,,29,sud,0,,,,1,0
922007,200500,19491.535,219991.53,,28600,0,28600,4,5,.82480556,37671.441,8,2,21.5,0,0,,0,1,49,47,sud,0,0,1,0,,
922022,220250,9475.5869,229725.59,3200,18000,0,18000,3,5,1.2338668,25834.73,6,1,4,1,0,,0,1,38,35,sud,0,0,1,0,,
922112,1000,0,1000,100,12000,0,12000,3,4,.24585554,12000,2,1,29,0,0,,0,1,58,57,sud,0,0,0,1,,
922157,168000,18000,174800,,32369.6,0,32369.6,3,4,.67905223,51535.574,9,1,29,0,0,,0,1,61,57,sud,0,0,1,0,,
922162,0,0,0,1000,6600,-300,6300,3,4,1.3145974,4000,1,2,9,1,1,0,,1,50,,sud,,0,1,0,,
922164,5000,16000,21000,,27100,1300,28400,3,4,1.0416268,56998.645,10,2,35,1,1,1,0,,,63,sud,0,,,,,
922167,0,0,-5000,3000,13200,0,13200,4,4,1.1791283,12500,2,2,10,2,0,,0,1,42,41,sud,0,0,0,1,,
922181,164000,16836.709,171236.7,,47069.602,650,47719.602,3,4,.72501516,46931.313,9,1,17,0,0,,1,1,51,50,sud,0,0,1,0,1,0
